"","iso2c","country","year","EG.ELC.ACCS.ZS","IT.NET.USER.ZS","IC.BUS.DFRN.XQ","SP.DYN.LE00.IN","NY.GDP.MKTP.KD.ZG","NY.GDP.MKTP.CD","SH.MED.BEDS.ZS","SP.POP.TOTL","EG.CFT.ACCS.ZS","SG.VAW.REAS.ZS","SG.LAW.INDX","SP.M18.2024.FE.ZS","EN.ATM.CO2E.PC","SH.DYN.AIDS.ZS","SL.UEM.TOTL.NE.ZS","SE.PRM.CMPT.ZS","SE.PRM.CMPT.FE.ZS","SE.ADT.LITR.ZS","SE.COM.DURS","NY.GDP.PETR.RT.ZS","per_sa_allsa.adq_pop_tot","SI.DST.10TH.10","SI.DST.FRST.10","SG.GEN.PARL.ZS","SI.POV.MDIM.IT","NE.TRD.GNFS.ZS","SL.TLF.0714.ZS","SG.VAW.1549.ZS","MS.MIL.XPND.GD.ZS","IC.LGL.CRED.XQ","SI.POV.GINI","SG.LAW.NODC.HR","SL.TLF.CACT.ZS","SG.HLD.HEAD.EQ","iso3c","region","capital","longitude","latitude","income","lending"
"6642","PY","Paraguay",2002,91.666443,1.794969598,NA,71.023,-0.0214043949985694,7196260656.84556,1.2000000477,5531958,47.32,NA,91.875,NA,0.683302367805396,0.4,9.39,92.7890930175781,93.7255172729492,92.8096084594727,9,0,NA,46.2,1,2.5,NA,79.4415656482927,NA,NA,0.97123693298858,NA,57.3,1,69.68,1,"PRY","Latin America & Caribbean","Asuncion","-57.6362","-25.3005","Upper middle income","IBRD"
"6643","QA","Qatar",1981,NA,NA,NA,73.239,NA,8661263763.73626,2.93959999084473,247984,NA,NA,29.375,NA,51.8588658945738,NA,NA,81.6232376098633,84.2367324829102,NA,NA,49.0573097774335,NA,NA,NA,NA,NA,NA,NA,NA,12.2168018246325,NA,NA,0,NA,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6644","QA","Qatar",1982,NA,NA,NA,73.589,NA,7596703214.28571,NA,277229,NA,NA,29.375,NA,44.5628812281543,NA,NA,89.7648010253906,89.0473785400391,NA,NA,36.2801496688807,NA,NA,NA,NA,NA,NA,NA,NA,19.2773867532936,NA,NA,0,NA,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6645","QA","Qatar",1980,NA,NA,NA,72.869,NA,7829094613.07082,NA,223622,NA,NA,29.375,NA,58.5743978678305,NA,NA,86.3768081665039,89.5321578979492,NA,NA,71.4850309729191,NA,NA,NA,NA,NA,NA,NA,NA,7.86868087778669,NA,NA,0,NA,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6646","QA","Qatar",1985,NA,NA,NA,74.537,NA,6153296456.04396,NA,370886,NA,NA,29.375,NA,33.4481781463846,NA,NA,85.0406799316406,87.7596130371094,NA,NA,39.628453861375,NA,NA,NA,NA,NA,NA,NA,NA,24.8464148584695,NA,NA,0,NA,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6647","QA","Qatar",1991,100,0,NA,76.041,NA,6883516483.51648,NA,487354,NA,NA,29.375,NA,29.9782088584479,0.1,NA,73.6509704589844,72.9797286987305,NA,NA,30.266513681169,NA,NA,NA,NA,NA,NA,NA,NA,13.011254789272,NA,NA,0,80.71,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6648","QA","Qatar",1992,100,0,NA,76.241,NA,7646153983.51648,NA,495403,NA,NA,29.375,NA,29.6324406594227,0.1,NA,66.0331268310547,68.7402801513672,NA,NA,28.6202461874109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80.23,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6649","QA","Qatar",1989,NA,NA,NA,75.593,NA,6487912087.91209,2.30029988288879,461688,NA,NA,29.375,NA,31.0317118920137,NA,NA,74.1765899658203,77.5490493774414,NA,NA,38.1165257460773,NA,NA,NA,NA,NA,NA,NA,NA,13.0775745257453,NA,NA,0,NA,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6650","QA","Qatar",1994,100,0,NA,76.599,NA,7374450769.23077,NA,507044,NA,NA,29.375,NA,32.0485007218308,0.1,NA,64.1660919189453,65.1998062133789,NA,NA,26.7698578940598,NA,NA,NA,NA,NA,78.6499268740476,NA,NA,NA,NA,NA,0,80.35,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6651","QA","Qatar",1995,100,0.190209535,NA,76.759,NA,8137911978.02198,NA,513447,NA,NA,29.375,NA,33.1485041299297,0.1,NA,59.2580108642578,63.4044494628906,NA,NA,27.9660049732421,NA,NA,NA,NA,NA,87.6679520311654,NA,NA,NA,NA,NA,0,80.34,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6652","QA","Qatar",1996,100,0.930185833,NA,76.909,NA,9059340384.61539,NA,522531,NA,NA,29.375,NA,34.2754783926695,0.1,NA,50.8512306213379,54.1320381164551,NA,NA,36.2528878578827,NA,NA,NA,NA,NA,83.5092210549861,NA,NA,NA,NA,NA,0,79.81,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6653","QA","Qatar",1993,100,0,NA,76.427,NA,7156593653.84615,NA,501479,NA,NA,29.375,NA,30.8886314282353,0.1,NA,64.5838394165039,65.9253768920898,NA,NA,30.1348026844407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80.31,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6654","QA","Qatar",1984,NA,NA,NA,74.237,NA,6704395824.17582,NA,341272,NA,NA,29.375,NA,36.1357538854638,NA,NA,86.3697662353516,85.9834594726563,NA,NA,49.2993124019984,NA,NA,NA,NA,NA,NA,NA,NA,12.7339251439539,NA,NA,0,NA,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6655","QA","Qatar",1998,100,3.52002985,NA,77.19,NA,10255495027.4725,NA,551566,NA,NA,29.375,NA,37.7289390571573,0.1,NA,90.1914901733398,93.3594665527344,NA,NA,24.5750949897884,NA,NA,NA,NA,NA,91.0581255555736,NA,NA,NA,NA,NA,0,77.75,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6656","QA","Qatar",1986,NA,NA,NA,74.821,NA,5053021950.54945,NA,397739,NA,NA,29.375,NA,33.4303198831394,NA,NA,80.9839935302734,86.9186019897461,75.6350402832031,NA,24.6913127403822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6657","QA","Qatar",1983,NA,NA,NA,73.922,NA,6467582307.69231,NA,309299,NA,NA,29.375,NA,36.4330017232516,NA,NA,NA,NA,NA,NA,38.9563086100228,NA,NA,NA,NA,NA,NA,NA,NA,13.9584833721669,NA,NA,0,NA,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6658","QA","Qatar",1999,100,4.070728915,NA,77.327,NA,12393131868.1319,NA,570486,NA,NA,29.375,NA,40.228857500447,0.1,NA,93.8831481933594,95.0546875,NA,NA,29.5990792214546,NA,NA,NA,NA,NA,85.7329697856399,NA,NA,NA,NA,NA,0,77.41,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6659","QA","Qatar",1990,100,0,NA,75.824,NA,7360439423.07692,NA,476275,NA,NA,29.375,NA,26.3293265445383,0.1,NA,73.265869140625,75.2172622680664,NA,NA,47.8782103980154,NA,NA,NA,NA,NA,NA,NA,NA,10.743878769782,NA,NA,0,80.87,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6660","QA","Qatar",2002,100,10.22612893,NA,77.762,7.18215168021513,19363736263.7363,2.36,640872,94.26,NA,29.375,NA,43.0663221360896,0.1,NA,NA,NA,NA,9,28.341858666677,NA,NA,NA,NA,NA,88.4697236252199,NA,NA,3.92996992225186,NA,NA,0,77.11,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6661","QA","Qatar",2003,100,19.24233642,NA,77.919,3.71995867654906,23533791208.7912,2.36,681791,95.02,NA,29.375,NA,42.4030238005488,0.1,NA,100.429046630859,94.2605819702148,NA,9,31.0318335038386,NA,NA,NA,NA,NA,90.1649486943021,NA,NA,3.33399484024608,NA,NA,0,77.83,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6662","QA","Qatar",2004,100,20.70164785,NA,78.083,19.2189153397893,31734065934.0659,2.36,753332,95.62,NA,29.375,NA,42.3584820504107,0.1,1.48,NA,NA,86.7316131591797,9,34.057790530355,NA,NA,NA,NA,NA,90.3724288385622,NA,NA,2.43385968557379,NA,NA,0,78.58,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6663","QA","Qatar",2005,100,24.73349378,NA,78.252,7.49275848279068,44530494505.4945,2.43,865410,96.17,NA,26.25,NA,47.6999341352654,0.1,NA,93.9836273193359,93.9708862304688,NA,9,38.8765934917561,NA,NA,NA,NA,NA,94.7455441696331,NA,NA,1.99301626863922,NA,NA,0,80.25,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6664","QA","Qatar",2006,100,28.97411271,NA,78.425,26.1702456703032,60882142857.1429,2.52,1022704,96.59,NA,26.25,NA,43.9814452666656,0.1,0.87,89.6271133422852,93.9572219848633,NA,9,34.5402121030861,NA,NA,NA,0,NA,98.570919313572,NA,NA,1.75050764857182,NA,NA,0,80.76,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6665","QA","Qatar",2007,100,37,NA,78.601,17.9856568160263,79712087912.0879,2.52,1218441,96.94,NA,29.375,NA,41.897802191489,0.1,0.52,103.675941467285,100.288970947266,90.0606231689453,9,30.798905262951,NA,NA,NA,0,NA,96.1141057101106,NA,NA,1.95984159971877,NA,NA,0,82.39,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6666","QA","Qatar",2008,100,44.3,NA,78.775,17.6635563626089,115270054945.055,2.52,1436670,97.23,NA,29.375,NA,38.4430662573869,0.1,0.31,106.381843566895,101.469291687012,91.0107574462891,9,31.1148035191668,NA,NA,NA,0,NA,89.4328416546905,NA,NA,2.01050092711317,NA,NA,0,84.06,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6667","QA","Qatar",2009,100,53.1,NA,78.945,11.9565611289086,97798351648.3516,1.4,1654944,97.46,NA,29.375,NA,34.5449755399578,0.1,0.31,101.871223449707,102.958480834961,91.1514205932617,9,23.2697034029148,NA,NA,NA,0,NA,80.1441629727012,NA,NA,1.99221317692269,NA,NA,0,85.75,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6668","QA","Qatar",2010,100,69,NA,79.108,19.5923315337859,125122306346.154,1.23,1856329,97.71,NA,29.375,NA,33.5447003198248,0.1,0.45,NA,NA,91.7788467407227,9,28.4097061018154,NA,NA,NA,0,NA,86.070289953093,NA,NA,1.47390908321736,NA,NA,0,87.4,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6669","QA","Qatar",2011,100,69,NA,79.26,13.3751764167658,167775268614.037,1.2,2035862,97.96,NA,29.375,NA,32.3057260266167,0.1,0.56,95.4907531738281,99.1018829345703,91.3640823364258,9,32.7689009562041,NA,NA,NA,0,NA,98.7216386978485,NA,NA,NA,NA,NA,0,86.82,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6670","QA","Qatar",1987,NA,NA,NA,75.091,NA,5446428681.31868,NA,422154,NA,NA,29.375,NA,27.2405615012531,NA,NA,69.53125,74.8491668701172,NA,NA,30.1446972832702,NA,NA,NA,NA,NA,NA,NA,NA,15.8895334174023,NA,NA,0,NA,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6671","QA","Qatar",2013,100,85.3,NA,79.527,5.55604064086825,198727642979.297,1.4,2336579,98.25,NA,29.375,NA,31.9270180892664,0.1,0.28,96.3810729980469,98.7987594604492,90.6329879760742,9,26.5237993781769,NA,NA,NA,0,NA,102.383208100009,NA,NA,NA,1,NA,0,86.68,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6672","QA","Qatar",2014,100,91.49,NA,79.646,5.33432329930233,206224598564.624,1.2,2459202,98.32,NA,29.375,NA,32.6935322921826,0.1,0.2,91.9551162719727,95.7814331054688,91.3272171020508,9,23.0098386581572,NA,NA,NA,0,NA,99.0343747446995,NA,NA,NA,1,NA,0,87.2,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6673","QA","Qatar",2015,100,92.88482645,66.49467,79.758,4.75334572116411,161739955577.748,1.2,2565708,98.44,NA,29.375,NA,32.4705695270077,0.1,0.17,92.6442565917969,93.5794525146484,NA,9,13.8226193285627,NA,NA,NA,0,NA,93.7076041731579,NA,NA,NA,1,NA,0,87.9,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6674","QA","Qatar",2016,100,95.12466217,65.41549,79.868,3.06419188299694,151732181857.113,1.2,2654379,98.49,NA,29.375,NA,32.1280420015378,0.1,0.15,94.748046875,94.0295486450195,93.1453018188477,9,11.7505013397023,NA,NA,NA,0,NA,89.5476001264379,NA,NA,NA,1,NA,0,87.3,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6675","QA","Qatar",2017,100,97.38884917,66.02767,79.981,-1.49760468956656,161099122215.307,1.25,2724727,NA,NA,29.375,NA,32.1793706305256,0.1,0.14,95.669548034668,94.2588729858398,93.4639663696289,9,14.7525401025303,NA,NA,NA,9.75609756097561,NA,91.4945879251807,NA,NA,NA,1,NA,0,86.83,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6676","QA","Qatar",2018,100,99.65284913,66.70677,80.1,1.23487219150027,183334953813.209,NA,2781682,NA,NA,29.375,NA,32.4156391708326,0.1,0.11,95.7858810424805,94.8515396118164,NA,9,17.3098303905824,NA,NA,NA,9.75609756097561,NA,91.8384489809424,NA,NA,NA,1,NA,0,86.7,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6677","QA","Qatar",2019,100,99.65280421,68.66573,80.227,0.774808391380645,175837550996.185,NA,2832071,NA,NA,29.375,NA,NA,0.1,0.1,95.0207977294922,93.6513366699219,NA,9,16.9102823261661,NA,NA,NA,9.75609756097561,NA,90.3196917644625,NA,NA,NA,1,NA,0,86.81,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6678","QA","Qatar",2020,NA,99.65279354,NA,NA,-3.66783552589879,146373588866.511,NA,2881060,NA,NA,29.375,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.75609756097561,NA,NA,NA,NA,NA,NA,NA,0,86.28,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6679","QA","Qatar",2012,100,69.3,NA,79.399,4.73001183165189,186833502362.128,1.2,2196078,98.07,6.6,29.375,4.2,33.3731315554366,0.1,0.48,NA,NA,90.1700592041016,9,29.0850104445869,NA,NA,NA,0,NA,105.746294426129,NA,NA,NA,NA,NA,0,86.55,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6680","QA","Qatar",1997,100,3.083749186,NA,77.052,NA,11297802115.3846,1.6499999762,535320,NA,NA,29.375,NA,36.3334080549951,0.1,NA,NA,NA,83.2621612548828,NA,28.2463746908218,NA,NA,NA,NA,NA,84.4470388418955,NA,NA,NA,NA,NA,0,78.46,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6681","QA","Qatar",1988,NA,NA,NA,75.349,NA,6038187032.96703,NA,443611,NA,NA,29.375,NA,26.8901154389769,NA,NA,74.6187896728516,78.8508071899414,NA,NA,26.5795250302356,NA,NA,NA,NA,NA,NA,NA,NA,16.2723508803858,NA,NA,0,NA,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6682","QA","Qatar",2000,100,4.863679179,NA,77.467,NA,17759890109.8901,2.36,592467,92.1,NA,29.375,NA,36.67714826311,0.1,NA,NA,NA,NA,NA,38.8650211040114,NA,NA,NA,NA,NA,89.6126597159917,NA,NA,NA,NA,NA,0,77.04,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6683","QA","Qatar",2001,100,6.170268561,NA,77.612,3.89818666233907,17538461538.4615,2.42,615013,93.26,NA,29.375,NA,38.1943145917241,0.1,NA,NA,NA,NA,9,31.6259948123594,NA,NA,NA,NA,NA,94.968671679198,NA,NA,NA,NA,NA,0,76.99,1,"QAT","Middle East & North Africa","Doha","51.5082","25.2948","High income","Not classified"
"6684","RO","Romania",1985,NA,NA,NA,69.7068292682927,NA,NA,8.94040012359619,22732999,NA,NA,65,NA,8.54896734038479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.29928084311907,NA,NA,1,NA,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6685","RO","Romania",1982,NA,NA,NA,69.5317073170732,NA,NA,8.81070041656494,22475741,NA,NA,65,NA,8.71044901255981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04021589993593,NA,NA,1,NA,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6686","RO","Romania",1983,NA,NA,NA,69.7263414634147,NA,NA,NA,22560478,NA,NA,65,NA,8.89001101838356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98508713049541,NA,NA,1,NA,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6687","RO","Romania",1980,NA,NA,NA,69.0909756097561,NA,NA,8.77620029449463,22207282,NA,NA,65,NA,8.85372671901046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20454265465839,NA,NA,1,NA,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6688","RO","Romania",1989,NA,NA,NA,69.5307317073171,NA,42105263157.8947,8.93710041046143,23161458,NA,NA,65,NA,9.24560962440275,NA,NA,NA,NA,NA,NA,1.5816870885776,NA,NA,NA,NA,NA,NA,NA,NA,4.79729611491512,NA,NA,1,NA,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6689","RO","Romania",1990,100,0,NA,69.7412195121951,NA,38995454545.4545,8.9198999405,23201835,NA,NA,65,NA,7.44035978188794,0.1,NA,90.1781616210938,90.205192565918,NA,NA,2.13474064467703,NA,NA,NA,NA,NA,42.9070987294556,NA,NA,4.54741504925103,NA,NA,1,68.71,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6690","RO","Romania",1991,100,0,NA,69.7843902439024,-12.9182107304506,28998684210.5263,8.9221000671,23001155,NA,NA,65,NA,6.19012393073304,0.1,NA,NA,NA,NA,NA,1.14777585426799,NA,NA,NA,NA,NA,39.1351694722991,NA,NA,4.77333466430117,NA,NA,1,69.32,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6691","RO","Romania",1992,100,0,NA,69.7843902439024,-8.7672284522824,25121666666.6667,7.8621001244,22794284,NA,NA,65,NA,5.5272628874853,0.1,8.26,NA,NA,96.7099761962891,NA,1.3776600112738,NA,NA,NA,NA,NA,63.9902474623499,NA,NA,4.24768251683067,NA,NA,1,69.82,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6692","RO","Romania",1993,100,0.003703214,NA,69.5634146341464,1.52883449664077,26362894736.8421,7.8699002266,22763280,NA,NA,65,NA,5.16797227816027,0.1,NA,80.2977828979492,81.180419921875,NA,NA,1.24336045239358,NA,NA,NA,NA,NA,51.003703370966,NA,NA,2.74060801469377,NA,NA,1,69.33,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6693","RO","Romania",1981,NA,NA,NA,69.3682926829268,NA,NA,8.7750997543335,22353070,NA,NA,65,NA,8.86471876122609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20122357890417,NA,NA,1,NA,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6694","RO","Romania",2007,100,28.3,NA,72.5658536585366,7.23380774362805,174585202805.233,6.54,20882982,77.33,NA,90.625,NA,4.61811440530859,0.1,6.41,NA,NA,NA,10,0.755126525822255,NA,27.4,1.9,9.39393939393939,NA,63.5051566734658,NA,NA,1.49361825981328,NA,37.5,1,54.19,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6695","RO","Romania",2008,100,32.42,NA,72.5658536585366,9.30746717077338,214313628965.024,6.57,20537875,78.59,NA,90.625,NA,4.63582527403638,0.1,5.79,93.0255432128906,92.4251708984375,NA,10,0.875580117866912,8.25001122770547,26.5,1.9,11.377245508982,NA,65.1748146561928,NA,NA,1.39998436558161,NA,36.4,1,53.9,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6696","RO","Romania",1984,NA,NA,NA,69.6587804878049,NA,NA,8.89579963684082,22640547,NA,NA,65,NA,8.35987774500324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.90672721791833,NA,NA,1,NA,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6697","RO","Romania",1995,100,0.074952756,NA,69.4560975609756,6.23351148371351,37435317265.1254,7.6399998665,22684270,NA,NA,65,NA,5.32219022256392,0.1,8.01,88.1018600463867,NA,NA,NA,0.911354834923152,NA,NA,NA,NA,NA,56.291225396158,NA,NA,2.61344768528808,NA,NA,1,68.34,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6698","RO","Romania",1998,100,2.237649473,NA,69.8073170731708,-2.02981290571721,41694118972.5101,7.3099999428,22507344,NA,NA,65,NA,4.41589198618904,0.1,5.63,NA,NA,NA,NA,0.224468626532913,NA,NA,NA,7.28862973760933,NA,53.838795710082,NA,NA,3.00417486391887,NA,NA,1,65.12,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6699","RO","Romania",1987,NA,NA,NA,69.2268292682927,NA,38413636363.6364,8.95020008087158,22949430,NA,NA,65,NA,9.24490438324612,NA,NA,NA,NA,NA,NA,1.72313136164987,NA,NA,NA,NA,NA,NA,NA,NA,3.9140286216301,NA,NA,1,NA,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6700","RO","Romania",1988,NA,NA,NA,69.3880487804878,NA,40809523809.5238,8.94219970703125,23057662,NA,NA,65,NA,9.22806809294021,NA,NA,NA,NA,NA,NA,1.08575680998709,NA,NA,NA,NA,NA,NA,NA,NA,4.20547061246542,NA,NA,1,NA,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6701","RO","Romania",2001,100,4.538669029,NA,71.1609756097561,5.21813625673708,40394824679.1232,7.74,22131970,66.78,NA,70,NA,4.2522197526926,0.1,6.56,92.6719589233398,92.7772903442383,NA,8,1.31510323112155,NA,NA,NA,10.7246376811594,NA,51.9285910211481,NA,NA,2.4207451879196,NA,NA,1,62.96,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6702","RO","Romania",2002,100,6.58,NA,71.009756097561,5.70299165043771,46066101951.2933,7.67,21730496,68.69,NA,79.375,NA,4.30685061215354,0.1,8.11,89.3423919677734,89.1690673828125,97.2975921630859,8,1.20687848243555,NA,NA,NA,10.7246376811594,NA,53.7102478139376,NA,NA,2.28729607547664,NA,NA,1,57.31,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6703","RO","Romania",2003,100,8.9,NA,71.309756097561,2.34114732919521,57806506024.0964,6.75,21574326,70.71,NA,87.5,NA,4.61752547912737,0.1,6.95,94.1478805541992,93.8708190917969,NA,10,1.08387728363305,NA,NA,NA,10.7246376811594,NA,56.1795270470243,NA,NA,2.08848713354877,NA,NA,1,55.52,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6704","RO","Romania",2004,100,15,NA,71.5609756097561,10.4281130180976,74972669056.5922,6.74,21451748,72.63,NA,87.5,NA,4.50918964738911,0.1,7.72,99.3666915893555,99.0158767700195,NA,10,1.11723206489316,NA,NA,NA,11.4457831325301,NA,60.6264786669408,NA,NA,2.00765756131918,NA,NA,1,55.07,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6705","RO","Romania",2005,100,21.5,NA,71.9121951219512,4.6681480508487,98452791982.7024,6.78,21319685,74.2,NA,87.5,NA,4.49396883678159,0.1,7.17,103.583961486816,103.163726806641,NA,10,1.13996568987578,NA,NA,NA,11.178247734139,NA,59.3605494490555,NA,NA,1.98193527598999,NA,NA,1,53.46,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6706","RO","Romania",2006,100,24.66,NA,72.1634146341463,8.02881107599163,122022997508.01,6.74,21193760,75.88,NA,87.5,NA,4.66835521398751,0.1,7.27,99.747802734375,99.6861267089844,NA,10,1.01377382296696,NA,29,1.7,11.178247734139,NA,61.6836259265159,NA,NA,1.82257107476766,NA,39.6,1,54.43,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6707","RO","Romania",2020,NA,78.45526895,NA,NA,-3.85937359255286,248715551366.635,NA,19286123,NA,NA,90.625,NA,NA,0.1,5.03,NA,NA,NA,10,NA,NA,NA,NA,21.8844984802432,NA,78.979162308744,NA,NA,2.31370746619816,NA,NA,1,55.04,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6708","RO","Romania",2012,100,45.87999425,NA,74.4121951219512,2.04066513079732,170635805316.879,6.6,20058035,83.01,NA,90.625,NA,4.07467630802319,0.1,6.79,97.3431777954102,96.5518569946289,NA,10,1.08824368133569,10.9099608067504,25.5,1.7,13.3495145631068,NA,80.3506291239713,NA,7,1.23238274610421,NA,36.5,1,54.61,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6709","RO","Romania",2009,100,36.6,NA,73.309756097561,-5.51739440805439,174103695930.213,6.62,20367487,79.71,NA,90.625,NA,3.95335958726769,0.1,6.86,94.724609375,94.6316604614258,NA,10,0.546942588186608,NA,25.7,2.1,11.377245508982,NA,58.4728337688248,NA,NA,1.27806961233722,NA,35.6,1,53.73,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
"6710","RO","Romania",2010,100,39.93,NA,73.4585365853659,-3.90123628018621,166309355234.589,6.28,20246871,80.96,NA,90.625,NA,3.8277519523881,0.1,6.96,96.6037216186523,96.4623184204102,NA,10,0.791282407475885,NA,25,1.9,11.377245508982,NA,71.3952597327036,NA,NA,1.25442159108217,NA,35.5,1,54.94,1,"ROU","Europe & Central Asia","Bucharest","26.0979","44.4479","Upper middle income","IBRD"
